trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
74,False,"{'a': 0.5, 'e': 0.47534004200570695}",25,0,-12.201811531056102,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
75,False,"{'a': 0.5, 'e': 0.4705866415856499}",25,0,-44.87989656704099,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
76,False,"{'a': 0.5, 'e': 0.46588077516979337}",20,0,-50.910658466352096,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
77,False,"{'a': 0.5, 'e': 0.46122196741809546}",25,12,24.91824553284402,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,False,"{'a': 0.5, 'e': 0.4566097477439145}",20,0,-18.759823727057675,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
79,False,"{'a': 0.5, 'e': 0.45204365026647536}",20,0,-30.38797818196486,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
80,False,"{'a': 0.5, 'e': 0.4475232137638106}",25,0,-52.52309163440369,"{0: 22, 1: 0, 2: 0, 3: 2, 4: 1}",1
81,False,"{'a': 0.5, 'e': 0.4430479816261725}",20,0,14.926111091317757,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
82,False,"{'a': 0.5, 'e': 0.43861750180991077}",25,0,-63.98760906889859,"{0: 17, 1: 3, 2: 3, 3: 2, 4: 0}",0
83,False,"{'a': 0.5, 'e': 0.43423132679181164}",25,0,-82.53090959922137,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
84,False,"{'a': 0.5, 'e': 0.4298890135238935}",20,0,0.6225609905697082,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
85,False,"{'a': 0.5, 'e': 0.4255901233886546}",20,7,18.739511587868748,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,False,"{'a': 0.5, 'e': 0.421334222154768}",25,12,13.154715652079897,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
87,False,"{'a': 0.5, 'e': 0.41712087993322033}",25,0,-20.24260682120165,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
88,False,"{'a': 0.5, 'e': 0.41294967113388814}",20,0,-69.77140761992392,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
89,False,"{'a': 0.5, 'e': 0.40882017442254925}",20,0,-16.377895557981955,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
90,False,"{'a': 0.5, 'e': 0.4047319726783238}",20,8,4.029960741414706,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
91,False,"{'a': 0.5, 'e': 0.40068465295154054}",25,0,-11.400653619149614,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
92,False,"{'a': 0.5, 'e': 0.3966778064220251}",20,13,12.897984687286826,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.5, 'e': 0.39271102835780486}",20,9,-31.713257969745765,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
94,False,"{'a': 0.5, 'e': 0.3887839180742268}",25,0,-91.80635048480458,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
95,False,"{'a': 0.5, 'e': 0.38489607889348454}",20,13,3.7888849265787243,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.5, 'e': 0.38104711810454966}",20,0,-53.28429857905967,"{0: 13, 1: 4, 2: 1, 3: 2, 4: 0}",0
97,False,"{'a': 0.5, 'e': 0.37723664692350417}",20,0,-57.61755815878243,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
98,False,"{'a': 0.5, 'e': 0.37346428045426916}",20,0,-125.09174145775728,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 3}",0
99,False,"{'a': 0.5, 'e': 0.36972963764972644}",20,4,6.309348588913489,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
100,False,"{'a': 0.5, 'e': 0.3660323412732292}",20,14,-31.90053508252713,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
101,False,"{'a': 0.5, 'e': 0.3623720178604969}",20,0,-27.289740252332837,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
102,False,"{'a': 0.5, 'e': 0.3587482976818919}",20,0,-30.85415876303164,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
103,False,"{'a': 0.5, 'e': 0.355160814705073}",30,0,-52.45077186387945,"{0: 24, 1: 4, 2: 0, 3: 1, 4: 1}",0
104,False,"{'a': 0.5, 'e': 0.35160920655802225}",20,0,-43.130234369675236,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
105,False,"{'a': 0.5, 'e': 0.348093114492442}",20,9,9.896253874417368,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
106,False,"{'a': 0.5, 'e': 0.3446121833475176}",30,0,-86.7144839219833,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",0
107,False,"{'a': 0.5, 'e': 0.34116606151404244}",35,18,22.399964286550457,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.5, 'e': 0.337754400898902}",25,5,-27.130557528117194,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
109,False,"{'a': 0.5, 'e': 0.334376856889913}",25,17,5.387393441637279,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.5, 'e': 0.33103308832101386}",25,5,-12.555700780441102,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
111,False,"{'a': 0.5, 'e': 0.3277227574378037}",20,0,-34.58947753805326,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
112,False,"{'a': 0.5, 'e': 0.3244455298634257}",35,19,6.313281887360368,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
113,False,"{'a': 0.5, 'e': 0.3212010745647914}",25,0,22.945163742998766,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
114,False,"{'a': 0.5, 'e': 0.3179890638191435}",35,24,5.285000845909767,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
115,False,"{'a': 0.5, 'e': 0.31480917318095203}",25,0,-9.539813770774437,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
116,False,"{'a': 0.5, 'e': 0.3116610814491425}",25,4,-56.36629505352066,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 1}",1
117,False,"{'a': 0.5, 'e': 0.30854447063465107}",30,8,-49.61113854729853,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 2}",1
118,False,"{'a': 0.5, 'e': 0.3054590259283046}",30,0,-111.5750679817918,"{0: 24, 1: 0, 2: 2, 3: 2, 4: 2}",0
119,False,"{'a': 0.5, 'e': 0.30240443566902153}",20,7,-33.8678800546636,"{0: 8, 1: 3, 2: 1, 3: 1, 4: 0}",1
120,False,"{'a': 0.5, 'e': 0.2993803913123313}",25,0,19.711171389666916,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
121,False,"{'a': 0.5, 'e': 0.296386587399208}",25,1,-10.261953146811953,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
122,False,"{'a': 0.5, 'e': 0.2934227215252159}",25,9,-12.5909088082763,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.29048849430996376}",30,2,-21.419553483580792,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 1}",1
124,False,"{'a': 0.5, 'e': 0.2875836093668641}",20,12,-37.44949865959142,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
125,False,"{'a': 0.5, 'e': 0.28470777327319546}",25,11,-3.3851612692005424,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
126,False,"{'a': 0.5, 'e': 0.2818606955404635}",25,20,10.135070350924883,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.5, 'e': 0.27904208858505886}",20,0,-47.58216362939642,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
128,False,"{'a': 0.5, 'e': 0.2762516676992083}",20,8,-26.2293630360256,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
129,False,"{'a': 0.5, 'e': 0.2734891510222162}",20,12,-27.339480196861285,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
130,False,"{'a': 0.5, 'e': 0.27075425951199406}",20,0,7.900256885430813,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
131,False,"{'a': 0.5, 'e': 0.2680467169168741}",25,0,-58.037096622777426,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
132,False,"{'a': 0.5, 'e': 0.26536624974770534}",20,16,9.073154671988474,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.5, 'e': 0.2627125872502283}",30,1,37.47491057226898,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.5, 'e': 0.26008546137772603}",25,0,-14.00423191946676,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
135,False,"{'a': 0.5, 'e': 0.25748460676394874}",20,0,-29.622953148652417,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
136,False,"{'a': 0.5, 'e': 0.2549097606963093}",25,0,-64.5437616820577,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
137,False,"{'a': 0.5, 'e': 0.2523606630893462}",30,12,-1.057588542714767,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 0.2498370564584527}",20,5,-21.5578010145074,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
139,False,"{'a': 0.5, 'e': 0.24733868589386818}",35,8,18.513788808748945,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
140,False,"{'a': 0.5, 'e': 0.24486529903492948}",30,0,-13.401555168829619,"{0: 27, 1: 2, 2: 0, 3: 0, 4: 1}",0
141,False,"{'a': 0.5, 'e': 0.2424166460445802}",35,12,-29.183829382135404,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 1}",1
142,False,"{'a': 0.5, 'e': 0.2399924795841344}",20,0,-2.9446530174493395,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
143,False,"{'a': 0.5, 'e': 0.23759255478829303}",20,14,-11.187678551239868,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
144,False,"{'a': 0.5, 'e': 0.23521662924041012}",30,13,-23.204577773285525,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
145,False,"{'a': 0.5, 'e': 0.232864462948006}",30,0,35.180562392351995,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
146,False,"{'a': 0.5, 'e': 0.23053581831852593}",30,11,-3.112564004569838,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 0}",1
147,False,"{'a': 0.5, 'e': 0.22823046013534068}",25,11,19.398190145859147,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.5, 'e': 0.22594815553398728}",30,6,37.86032986754886,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.2236886739786474}",20,0,7.62286724406024,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
150,False,"{'a': 0.5, 'e': 0.22145178723886091}",20,12,14.017458943865114,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.5, 'e': 0.2192372693664723}",25,0,-51.0403564063882,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
152,False,"{'a': 0.5, 'e': 0.21704489667280757}",25,16,17.958849270642155,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.5, 'e': 0.2148744477060795}",25,12,22.809104560417182,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.5, 'e': 0.2127257032290187}",25,0,-8.208907379742092,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
155,False,"{'a': 0.5, 'e': 0.21059844619672852}",20,11,-6.188660492758069,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
156,False,"{'a': 0.5, 'e': 0.20849246173476124}",25,19,8.56656291766608,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.5, 'e': 0.2064075371174136}",25,3,20.2907201920367,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
158,False,"{'a': 0.5, 'e': 0.2043434617462395}",20,10,-42.24703923561827,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
159,False,"{'a': 0.5, 'e': 0.2023000271287771}",25,19,10.418159234894194,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.5, 'e': 0.2002770268574893}",20,10,22.742055915070285,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.5, 'e': 0.19827425658891443}",30,18,-20.697463212145436,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
162,False,"{'a': 0.5, 'e': 0.19629151402302528}",25,0,-15.426920563128638,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
163,False,"{'a': 0.5, 'e': 0.19432859888279502}",25,8,-23.408144695724133,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
164,False,"{'a': 0.5, 'e': 0.19238531289396707}",20,10,-29.87741040948841,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
165,False,"{'a': 0.5, 'e': 0.1904614597650274}",20,0,18.576630747101817,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
166,False,"{'a': 0.5, 'e': 0.1885568451673771}",30,3,-29.9074258860853,"{0: 24, 1: 1, 2: 0, 3: 1, 4: 1}",1
167,False,"{'a': 0.5, 'e': 0.18667127671570335}",25,9,-30.342770758626287,"{0: 13, 1: 0, 2: 1, 3: 2, 4: 0}",1
168,False,"{'a': 0.5, 'e': 0.1848045639485463}",20,0,26.00760597426331,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
169,False,"{'a': 0.5, 'e': 0.18295651830906084}",25,7,4.519123946946705,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
170,False,"{'a': 0.5, 'e': 0.18112695312597024}",20,0,-53.31258096716884,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
171,False,"{'a': 0.5, 'e': 0.17931568359471053}",20,0,-13.811703530513057,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
172,False,"{'a': 0.5, 'e': 0.17752252675876343}",25,0,26.326923164956213,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
173,False,"{'a': 0.5, 'e': 0.1757473014911758}",30,11,-12.539736301270803,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.173989828476264}",30,0,38.912877592271215,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
175,False,"{'a': 0.5, 'e': 0.1722499301915014}",25,0,25.547377972721776,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
176,False,"{'a': 0.5, 'e': 0.17052743088958636}",25,12,18.427189549200172,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.5, 'e': 0.1688221565806905}",25,12,-0.006489063463478217,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
178,False,"{'a': 0.5, 'e': 0.1671339350148836}",25,0,-28.260118052318777,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
179,False,"{'a': 0.5, 'e': 0.16546259566473476}",20,16,7.460284176518906,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.5, 'e': 0.16380796970808742}",20,0,-27.159064689388043,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
181,False,"{'a': 0.5, 'e': 0.16216989001100654}",30,14,27.360261764658045,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.5, 'e': 0.16054819111089647}",20,5,23.642135170629352,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.5, 'e': 0.1589427091997875}",20,14,10.52791773692367,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.5, 'e': 0.15735328210778962}",30,0,-35.20295921983208,"{0: 26, 1: 2, 2: 0, 3: 1, 4: 1}",1
185,False,"{'a': 0.5, 'e': 0.15577974928671173}",30,18,-28.811395841524085,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
186,False,"{'a': 0.5, 'e': 0.1542219517938446}",30,21,4.455800142009403,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
187,False,"{'a': 0.5, 'e': 0.15267973227590617}",20,0,21.628140811318236,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
188,False,"{'a': 0.5, 'e': 0.1511529349531471}",20,0,-27.61401244265475,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
189,False,"{'a': 0.5, 'e': 0.14964140560361563}",20,0,-64.49361785021412,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
190,False,"{'a': 0.5, 'e': 0.14814499154757946}",20,9,6.305579836606997,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.14666354163210368}",20,0,-74.6498899902137,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
192,False,"{'a': 0.5, 'e': 0.14519690621578263}",20,0,29.909384749855892,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
193,False,"{'a': 0.5, 'e': 0.1437449371536248}",20,0,-39.625990047596815,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
194,False,"{'a': 0.5, 'e': 0.14230748778208857}",30,18,-26.183709199348655,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
195,False,"{'a': 0.5, 'e': 0.14088441290426768}",20,8,21.014438487199094,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.5, 'e': 0.139475568775225}",20,5,19.513702610439825,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.5, 'e': 0.13808081308747275}",25,11,13.555645768592857,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
198,False,"{'a': 0.5, 'e': 0.136700004956598}",20,0,-23.319088245287038,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
199,False,"{'a': 0.5, 'e': 0.13533300490703204}",25,7,-11.093225196407994,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
200,False,"{'a': 0.5, 'e': 0.13397967485796172}",20,10,19.43134275950799,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.1326398781093821}",20,13,13.16966011854582,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
