trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
304,False,"{'a': 0.5, 'e': 0.82079211270636809}",25,0,-150.91925050994587,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 3}",0
305,False,"{'a': 0.5, 'e': 0.81964801784547947}",35,0,-96.73676057575108,"{0: 23, 1: 4, 2: 7, 3: 0, 4: 1}",0
306,False,"{'a': 0.5, 'e': 0.81850064439361248}",35,3,-158.6560123773476,"{0: 22, 1: 0, 2: 5, 3: 3, 4: 2}",1
307,False,"{'a': 0.5, 'e': 0.81734999694025912}",30,0,-124.01555903024001,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
308,False,"{'a': 0.5, 'e': 0.81619608008800781}",30,0,-156.95469781697855,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
309,False,"{'a': 0.5, 'e': 0.81503889845252442}",20,0,-57.69527362091779,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
310,False,"{'a': 0.5, 'e': 0.81387845666253389}",25,0,-10.258669628623656,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
311,False,"{'a': 0.5, 'e': 0.81271475935980197}",30,0,-75.96104312418329,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
312,False,"{'a': 0.5, 'e': 0.81154781119911623}",25,0,-107.83627382494038,"{0: 13, 1: 1, 2: 10, 3: 1, 4: 0}",0
313,False,"{'a': 0.5, 'e': 0.8103776168482677}",25,0,-109.08508517976465,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
314,False,"{'a': 0.5, 'e': 0.80920418098803226}",30,0,-64.58485913305947,"{0: 21, 1: 2, 2: 6, 3: 1, 4: 0}",0
315,False,"{'a': 0.5, 'e': 0.80802750831215187}",20,0,-34.62898606435539,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
316,False,"{'a': 0.5, 'e': 0.80684760352731555}",20,12,-14.422937476155482,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
317,False,"{'a': 0.5, 'e': 0.80566447135314101}",20,0,-63.06775770158546,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
318,False,"{'a': 0.5, 'e': 0.80447811652215517}",30,0,-121.72423468083754,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
319,False,"{'a': 0.5, 'e': 0.80328854377977588}",25,0,-88.25472309057938,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
320,False,"{'a': 0.5, 'e': 0.80209575788429266}",30,13,-8.227008516812685,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
321,False,"{'a': 0.5, 'e': 0.80089976360684723}",20,9,-69.49509764673567,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 1}",1
322,False,"{'a': 0.5, 'e': 0.79970056573141524}",20,0,-36.29579701810569,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
323,False,"{'a': 0.5, 'e': 0.79849816905478666}",30,20,-15.962748638712549,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
324,False,"{'a': 0.5, 'e': 0.79729257838654644}",20,0,-11.264271075215898,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
325,False,"{'a': 0.5, 'e': 0.79608379854905587}",20,0,-89.07738073793283,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
326,False,"{'a': 0.5, 'e': 0.79487183437743236}",25,0,-103.73164274518957,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
327,False,"{'a': 0.5, 'e': 0.79365669071953127}",25,0,-138.72828724792802,"{0: 16, 1: 3, 2: 2, 3: 2, 4: 2}",0
328,False,"{'a': 0.5, 'e': 0.79243837243592552}",20,0,-147.2453874884638,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 3}",0
329,False,"{'a': 0.5, 'e': 0.79121688439988669}",30,2,-152.62583175666495,"{0: 18, 1: 1, 2: 5, 3: 2, 4: 2}",1
330,False,"{'a': 0.5, 'e': 0.78999223149736508}",25,0,-159.26489674892363,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
331,False,"{'a': 0.5, 'e': 0.78876441862697089}",35,0,-58.95633847071091,"{0: 27, 1: 4, 2: 3, 3: 0, 4: 1}",0
332,False,"{'a': 0.5, 'e': 0.78753345069995384}",35,0,-111.80261484785231,"{0: 25, 1: 4, 2: 4, 3: 0, 4: 2}",0
333,False,"{'a': 0.5, 'e': 0.78629933264018403}",30,0,-97.60000649170986,"{0: 20, 1: 5, 2: 2, 3: 2, 4: 1}",0
334,False,"{'a': 0.5, 'e': 0.78506206938413203}",30,0,-210.80773511116476,"{0: 16, 1: 2, 2: 8, 3: 1, 4: 3}",0
335,False,"{'a': 0.5, 'e': 0.78382166588084923}",25,0,-114.51362038364418,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
336,False,"{'a': 0.5, 'e': 0.78257812709194807}",20,9,-18.12506224005763,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
337,False,"{'a': 0.5, 'e': 0.78133145799158199}",25,1,-65.90910705973911,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 0}",1
338,False,"{'a': 0.5, 'e': 0.78008166356642561}",25,0,-89.68921804471266,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
339,False,"{'a': 0.5, 'e': 0.77882874881565523}",30,4,-160.07024993198874,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 3}",1
340,False,"{'a': 0.5, 'e': 0.77757271875092793}",25,0,-92.60849294116653,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
341,False,"{'a': 0.5, 'e': 0.77631357839636239}",20,0,-121.21315043876169,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
