trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.99999987500000265}",20,0,-72.52147283709053,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
2,False,"{'a': 0.5, 'e': 0.99999950000004167}",25,0,-129.1086760391658,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
3,False,"{'a': 0.5, 'e': 0.9999988750002109}",25,0,-27.38740883947036,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
4,False,"{'a': 0.5, 'e': 0.99999800000066663}",20,0,-100.98771860078281,"{0: 9, 1: 4, 2: 5, 3: 2, 4: 0}",0
5,False,"{'a': 0.5, 'e': 0.99999687500162759}",25,0,-75.11373823137079,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
6,False,"{'a': 0.5, 'e': 0.999995500003375}",20,0,-121.19849519666617,"{0: 12, 1: 2, 2: 2, 3: 3, 4: 1}",0
7,False,"{'a': 0.5, 'e': 0.99999387500625259}",30,10,-42.86932812760224,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",1
8,False,"{'a': 0.5, 'e': 0.99999200001066668}",20,0,-156.71481379956865,"{0: 8, 1: 2, 2: 8, 3: 0, 4: 2}",0
9,False,"{'a': 0.5, 'e': 0.99998987501708592}",25,0,-25.1835089006393,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
10,False,"{'a': 0.5, 'e': 0.99998750002604164}",25,7,-2.396546677120205,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
11,False,"{'a': 0.5, 'e': 0.99998487503812761}",30,0,-111.90036244697522,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
12,False,"{'a': 0.5, 'e': 0.99998200005399995}",25,0,-46.41988882384139,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0.99997887507437755}",25,0,-121.41149569076265,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
14,False,"{'a': 0.5, 'e': 0.99997550010004155}",25,0,-92.84230930790038,"{0: 14, 1: 2, 2: 8, 3: 1, 4: 0}",0
15,False,"{'a': 0.5, 'e': 0.99997187513183572}",25,6,-126.01665453477014,"{0: 9, 1: 4, 2: 4, 3: 0, 4: 2}",1
16,False,"{'a': 0.5, 'e': 0.99996800017066634}",20,0,-73.74857747782887,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
17,False,"{'a': 0.5, 'e': 0.99996387521750207}",20,0,-158.06545153063615,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
18,False,"{'a': 0.5, 'e': 0.99995950027337421}",20,0,-125.32924539274353,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
19,False,"{'a': 0.5, 'e': 0.99995487533937655}",25,0,-214.2681092978299,"{0: 13, 1: 2, 2: 6, 3: 0, 4: 4}",0
20,False,"{'a': 0.5, 'e': 0.99995000041666526}",35,0,-192.1033832754384,"{0: 23, 1: 2, 2: 5, 3: 2, 4: 3}",0
21,False,"{'a': 0.5, 'e': 0.99994487550645905}",25,0,-107.37570222368562,"{0: 13, 1: 2, 2: 9, 3: 1, 4: 0}",0
22,False,"{'a': 0.5, 'e': 0.99993950061003922}",20,0,-101.56427418016195,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
23,False,"{'a': 0.5, 'e': 0.99993387572874937}",20,0,-125.84859075574224,"{0: 9, 1: 2, 2: 7, 3: 1, 4: 1}",0
24,False,"{'a': 0.5, 'e': 0.9999280008639958}",25,0,-276.7139634275379,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 5}",0
25,False,"{'a': 0.5, 'e': 0.99992187601724736}",20,0,-172.61954155117527,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 3}",0
26,False,"{'a': 0.5, 'e': 0.99991550119003492}",25,0,-182.50109672657237,"{0: 15, 1: 2, 2: 3, 3: 2, 4: 3}",0
27,False,"{'a': 0.5, 'e': 0.99990887638395254}",25,0,-139.1216568158904,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
28,False,"{'a': 0.5, 'e': 0.99990200160065623}",20,0,-150.30268106310294,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
29,False,"{'a': 0.5, 'e': 0.99989487684186473}",20,0,-77.85251528147322,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
30,False,"{'a': 0.5, 'e': 0.99988750210935917}",20,0,-59.8483462616764,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
31,False,"{'a': 0.5, 'e': 0.9998798774049833}",20,0,-106.50868497045956,"{0: 10, 1: 2, 2: 5, 3: 3, 4: 0}",0
32,False,"{'a': 0.5, 'e': 0.99987200273064336}",25,0,-111.14746760098879,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
33,False,"{'a': 0.5, 'e': 0.9998638780883079}",25,0,-167.50243665843104,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
34,False,"{'a': 0.5, 'e': 0.99985550348000818}",30,0,-290.71122067763093,"{0: 14, 1: 3, 2: 5, 3: 4, 4: 4}",0
35,False,"{'a': 0.5, 'e': 0.99984687890783774}",20,9,-89.4891163969169,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 2}",1
36,False,"{'a': 0.5, 'e': 0.99983800437395276}",20,0,-27.580974588619497,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
37,False,"{'a': 0.5, 'e': 0.9998288798805719}",20,0,-3.9308479279377297,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
38,False,"{'a': 0.5, 'e': 0.99981950542997633}",20,0,-108.21835251146337,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
39,False,"{'a': 0.5, 'e': 0.99980988102450963}",25,0,-74.38887209247726,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
40,False,"{'a': 0.5, 'e': 0.99980000666657776}",25,0,-143.6807013075657,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
41,False,"{'a': 0.5, 'e': 0.99978988235864952}",25,0,-251.00279323363924,"{0: 11, 1: 2, 2: 7, 3: 1, 4: 4}",0
42,False,"{'a': 0.5, 'e': 0.99977950810325589}",25,0,-82.89822310122176,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
43,False,"{'a': 0.5, 'e': 0.99976888390299046}",25,0,-68.06251036387448,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
44,False,"{'a': 0.5, 'e': 0.99975800976050921}",30,0,-107.79089598336955,"{0: 20, 1: 1, 2: 8, 3: 0, 4: 1}",0
45,False,"{'a': 0.5, 'e': 0.99974688567853076}",25,0,-51.02551554822166,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
46,False,"{'a': 0.5, 'e': 0.9997355116598361}",30,0,-266.0702111437641,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 5}",0
47,False,"{'a': 0.5, 'e': 0.99972388770726872}",25,7,-35.48296654225274,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 1}",1
48,False,"{'a': 0.5, 'e': 0.99971201382373454}",30,0,-153.59657288989524,"{0: 15, 1: 6, 2: 6, 3: 2, 4: 1}",0
49,False,"{'a': 0.5, 'e': 0.99969989001220227}",25,0,-78.98014668529572,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
50,False,"{'a': 0.5, 'e': 0.99968751627570263}",30,0,-95.41623995653121,"{0: 20, 1: 1, 2: 7, 3: 2, 4: 0}",0
51,False,"{'a': 0.5, 'e': 0.99967489261732911}",30,0,-134.84720201788215,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 2}",0
52,False,"{'a': 0.5, 'e': 0.99966201904023766}",25,0,-128.77341854600712,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
53,False,"{'a': 0.5, 'e': 0.99964889554764658}",20,0,-42.931818013650684,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
54,False,"{'a': 0.5, 'e': 0.99963552214283691}",30,0,-189.90833047187263,"{0: 17, 1: 4, 2: 5, 3: 1, 4: 3}",0
55,False,"{'a': 0.5, 'e': 0.99962189882915187}",25,0,-127.15194790968498,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
56,False,"{'a': 0.5, 'e': 0.9996080256099974}",20,0,-86.22765407221009,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
57,False,"{'a': 0.5, 'e': 0.99959390248884161}",30,0,-193.79821362244581,"{0: 20, 1: 0, 2: 5, 3: 2, 4: 3}",0
58,False,"{'a': 0.5, 'e': 0.99957952946921558}",25,0,-120.50968883232001,"{0: 14, 1: 1, 2: 9, 3: 0, 4: 1}",0
59,False,"{'a': 0.5, 'e': 0.9995649065547122}",20,0,-85.40579988043018,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
60,False,"{'a': 0.5, 'e': 0.99955003374898754}",20,0,-32.22352133931092,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
61,False,"{'a': 0.5, 'e': 0.99953491105575953}",20,0,-86.42148385520609,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
62,False,"{'a': 0.5, 'e': 0.99951953847880903}",20,0,-69.39279410535391,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
63,False,"{'a': 0.5, 'e': 0.99950391602197908}",30,0,-196.11580256161108,"{0: 14, 1: 3, 2: 9, 3: 3, 4: 1}",0
64,False,"{'a': 0.5, 'e': 0.99948804368917543}",30,0,-145.01510077371555,"{0: 17, 1: 1, 2: 10, 3: 1, 4: 1}",0
65,False,"{'a': 0.5, 'e': 0.99947192148436592}",20,0,-41.575531286064816,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",1
66,False,"{'a': 0.5, 'e': 0.99945554941158132}",20,0,-61.75619920360033,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
67,False,"{'a': 0.5, 'e': 0.99943892747491458}",20,0,-102.44740702170634,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
68,False,"{'a': 0.5, 'e': 0.99942205567852116}",20,0,-44.96041720541626,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
69,False,"{'a': 0.5, 'e': 0.99940493402661901}",25,0,-143.91191958790614,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
70,False,"{'a': 0.5, 'e': 0.99938756252348859}",30,0,-108.04181011294301,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
71,False,"{'a': 0.5, 'e': 0.99936994117347266}",20,0,-64.04258351782052,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
72,False,"{'a': 0.5, 'e': 0.99935206998097681}",35,7,-195.89087902823204,"{0: 13, 1: 3, 2: 8, 3: 2, 4: 2}",1
73,False,"{'a': 0.5, 'e': 0.99933394895046856}",20,0,-100.43912534641095,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
74,False,"{'a': 0.5, 'e': 0.9993155780864782}",20,0,-13.675277747029952,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
75,False,"{'a': 0.5, 'e': 0.99929695739359869}",25,0,-66.26089439300485,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
76,False,"{'a': 0.5, 'e': 0.99927808687648489}",20,0,-210.75784336616033,"{0: 9, 1: 1, 2: 5, 3: 2, 4: 3}",0
77,False,"{'a': 0.5, 'e': 0.99925896653985469}",25,0,-154.79134419670916,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
78,False,"{'a': 0.5, 'e': 0.99923959638848803}",25,0,-136.93817969744612,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
79,False,"{'a': 0.5, 'e': 0.99921997642722737}",20,5,-24.769399402245668,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
80,False,"{'a': 0.5, 'e': 0.99920010666097792}",20,0,-151.00352785868793,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
81,False,"{'a': 0.5, 'e': 0.99917998709470701}",20,0,-96.92964605399168,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
82,False,"{'a': 0.5, 'e': 0.99915961773344453}",30,5,-80.93131404765563,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",1
83,False,"{'a': 0.5, 'e': 0.99913899858228272}",30,0,-141.98147507338263,"{0: 18, 1: 3, 2: 7, 3: 0, 4: 2}",0
84,False,"{'a': 0.5, 'e': 0.99911812964637658}",20,0,-13.354839141124108,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
85,False,"{'a': 0.5, 'e': 0.99909701093094316}",30,0,-105.24234422216387,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
86,False,"{'a': 0.5, 'e': 0.99907564244126223}",20,0,-122.75133732129467,"{0: 10, 1: 1, 2: 5, 3: 4, 4: 0}",0
87,False,"{'a': 0.5, 'e': 0.99905402418267597}",20,0,-151.00751855877914,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
88,False,"{'a': 0.5, 'e': 0.99903215616058882}",20,0,-184.82038880604432,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 4}",0
89,False,"{'a': 0.5, 'e': 0.99901003838046776}",20,0,-129.4168979376817,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
90,False,"{'a': 0.5, 'e': 0.99898767084784246}",35,0,-235.83951283873992,"{0: 17, 1: 3, 2: 10, 3: 3, 4: 2}",0
91,False,"{'a': 0.5, 'e': 0.99896505356830456}",20,2,-55.475235703626815,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 1}",1
92,False,"{'a': 0.5, 'e': 0.99894218654750844}",25,0,-165.5524246884847,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 3}",0
93,False,"{'a': 0.5, 'e': 0.99891906979117084}",25,0,-205.12330975038162,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 4}",0
94,False,"{'a': 0.5, 'e': 0.99889570330507116}",20,4,-119.33961308210367,"{0: 8, 1: 2, 2: 4, 3: 0, 4: 2}",1
95,False,"{'a': 0.5, 'e': 0.99887208709505071}",35,0,-148.35271481830134,"{0: 23, 1: 2, 2: 8, 3: 0, 4: 2}",0
96,False,"{'a': 0.5, 'e': 0.99884822116701377}",20,0,-102.45004135992959,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
97,False,"{'a': 0.5, 'e': 0.99882410552692669}",25,0,-45.390689908009136,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
98,False,"{'a': 0.5, 'e': 0.99879974018081852}",20,0,-123.46009672400108,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
99,False,"{'a': 0.5, 'e': 0.99877512513478039}",25,0,-264.18556383422657,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 5}",0
100,False,"{'a': 0.5, 'e': 0.99875026039496628}",20,0,-63.5925744221528,"{0: 12, 1: 4, 2: 2, 3: 2, 4: 0}",0
101,False,"{'a': 0.5, 'e': 0.99872514596759221}",25,11,-21.500618463955075,"{0: 9, 1: 3, 2: 2, 3: 0, 4: 0}",1
102,False,"{'a': 0.5, 'e': 0.99869978185893682}",25,15,-51.832759018092716,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 1}",1
103,False,"{'a': 0.5, 'e': 0.99867416807534126}",25,0,-48.83375857486263,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
104,False,"{'a': 0.5, 'e': 0.99864830462320886}",20,0,-84.50343108861622,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
105,False,"{'a': 0.5, 'e': 0.99862219150900544}",30,0,-137.87977073267245,"{0: 17, 1: 8, 2: 2, 3: 1, 4: 2}",0
106,False,"{'a': 0.5, 'e': 0.99859582873925934}",20,0,-66.53903314276182,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
107,False,"{'a': 0.5, 'e': 0.99856921632056128}",35,0,-250.601441308881,"{0: 18, 1: 6, 2: 6, 3: 1, 4: 4}",0
108,False,"{'a': 0.5, 'e': 0.99854235425956439}",30,0,-269.2910772713019,"{0: 16, 1: 1, 2: 8, 3: 0, 4: 5}",0
109,False,"{'a': 0.5, 'e': 0.99851524256298418}",20,0,-144.4618979400351,"{0: 10, 1: 1, 2: 5, 3: 3, 4: 1}",0
110,False,"{'a': 0.5, 'e': 0.99848788123759846}",20,0,-37.453749410177906,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
111,False,"{'a': 0.5, 'e': 0.99846027029024753}",20,0,-145.85062442470257,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 3}",0
112,False,"{'a': 0.5, 'e': 0.99843240972783442}",20,13,-51.2124707263668,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 1}",1
113,False,"{'a': 0.5, 'e': 0.9984042995573239}",20,7,-37.078758769011586,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 0}",1
114,False,"{'a': 0.5, 'e': 0.99837593978574379}",20,0,-65.6204360021678,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
115,False,"{'a': 0.5, 'e': 0.99834733042018398}",25,2,-76.215966109493,"{0: 16, 1: 1, 2: 3, 3: 3, 4: 0}",1
116,False,"{'a': 0.5, 'e': 0.99831847146779662}",20,0,-87.39114937458517,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
117,False,"{'a': 0.5, 'e': 0.99828936293579673}",20,0,-125.04249846231005,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",0
118,False,"{'a': 0.5, 'e': 0.99826000483146127}",20,0,-47.7894192771025,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
119,False,"{'a': 0.5, 'e': 0.99823039716212969}",25,0,-167.25829085417513,"{0: 13, 1: 3, 2: 5, 3: 2, 4: 2}",0
120,False,"{'a': 0.5, 'e': 0.99820053993520419}",25,5,-92.61306097608757,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",1
121,False,"{'a': 0.5, 'e': 0.9981704331581488}",20,0,-103.09109579368538,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
122,False,"{'a': 0.5, 'e': 0.99814007683849038}",20,0,-65.484340429998,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
123,False,"{'a': 0.5, 'e': 0.99810947098381786}",25,0,-91.74178199892285,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
124,False,"{'a': 0.5, 'e': 0.9980786156017829}",30,0,-151.50085009922938,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 3}",0
125,False,"{'a': 0.5, 'e': 0.99804751070009912}",20,0,-88.12196441506485,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
126,False,"{'a': 0.5, 'e': 0.99801615628654294}",20,0,-77.61043499722086,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
127,False,"{'a': 0.5, 'e': 0.99798455236895289}",25,0,-101.2508303494922,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
128,False,"{'a': 0.5, 'e': 0.99795269895522998}",25,0,-151.7528602106167,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
129,False,"{'a': 0.5, 'e': 0.99792059605333738}",35,0,-130.67032759787335,"{0: 25, 1: 1, 2: 7, 3: 0, 4: 2}",0
130,False,"{'a': 0.5, 'e': 0.99788824367130113}",25,0,-157.52509445383373,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
131,False,"{'a': 0.5, 'e': 0.99785564181720909}",35,0,-141.14179804445877,"{0: 21, 1: 3, 2: 9, 3: 1, 4: 1}",0
132,False,"{'a': 0.5, 'e': 0.99782279049921174}",20,0,-102.45761252047157,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
133,False,"{'a': 0.5, 'e': 0.99778968972552207}",20,0,-97.25320293027688,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
134,False,"{'a': 0.5, 'e': 0.99775633950441511}",30,0,-172.32274951808677,"{0: 18, 1: 2, 2: 6, 3: 2, 4: 2}",0
135,False,"{'a': 0.5, 'e': 0.99772273984422843}",30,0,-198.9591949938996,"{0: 13, 1: 7, 2: 6, 3: 2, 4: 2}",0
136,False,"{'a': 0.5, 'e': 0.99768889075336209}",20,0,-101.51225207227546,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
137,False,"{'a': 0.5, 'e': 0.9976547922402782}",20,0,-44.990647607327425,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
138,False,"{'a': 0.5, 'e': 0.99762044431350139}",20,0,-89.21703785974546,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
139,False,"{'a': 0.5, 'e': 0.99758584698161878}",20,0,-124.47160491288125,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
140,False,"{'a': 0.5, 'e': 0.99755100025327959}",25,0,-160.38712798024216,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 3}",0
141,False,"{'a': 0.5, 'e': 0.99751590413719549}",25,0,-159.00598594981446,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
142,False,"{'a': 0.5, 'e': 0.99748055864214058}",25,0,-166.9797850057262,"{0: 13, 1: 1, 2: 8, 3: 1, 4: 2}",0
143,False,"{'a': 0.5, 'e': 0.99744496377695124}",25,0,-22.686400232978084,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
144,False,"{'a': 0.5, 'e': 0.99740911955052614}",20,0,-186.02063085721275,"{0: 8, 1: 4, 2: 3, 3: 3, 4: 2}",0
145,False,"{'a': 0.5, 'e': 0.99737302597182631}",25,0,-141.7346000913649,"{0: 12, 1: 3, 2: 8, 3: 1, 4: 1}",0
146,False,"{'a': 0.5, 'e': 0.99733668304987522}",20,0,-118.88754142906956,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
147,False,"{'a': 0.5, 'e': 0.99730009079375859}",20,0,-132.0834153341894,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
148,False,"{'a': 0.5, 'e': 0.99726324921262444}",30,0,-189.4444680732881,"{0: 19, 1: 0, 2: 5, 3: 4, 4: 2}",0
149,False,"{'a': 0.5, 'e': 0.99722615831568306}",20,0,-48.82148455704042,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
150,False,"{'a': 0.5, 'e': 0.9971888181122075}",25,0,-159.10947796178272,"{0: 12, 1: 5, 2: 5, 3: 1, 4: 2}",0
151,False,"{'a': 0.5, 'e': 0.99715122861153249}",25,0,-188.48600241864136,"{0: 11, 1: 3, 2: 7, 3: 2, 4: 2}",0
152,False,"{'a': 0.5, 'e': 0.99711338982305553}",20,0,-120.21218380202818,"{0: 9, 1: 2, 2: 8, 3: 0, 4: 1}",0
153,False,"{'a': 0.5, 'e': 0.99707530175623627}",30,16,-71.1819877857152,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 1}",1
154,False,"{'a': 0.5, 'e': 0.99703696442059675}",25,0,-119.57921175018947,"{0: 12, 1: 4, 2: 7, 3: 2, 4: 0}",0
155,False,"{'a': 0.5, 'e': 0.99699837782572143}",20,5,-67.49785798446929,"{0: 11, 1: 1, 2: 0, 3: 2, 4: 1}",1
156,False,"{'a': 0.5, 'e': 0.9969595419812568}",25,0,-118.81561036171946,"{0: 15, 1: 4, 2: 2, 3: 3, 4: 1}",0
157,False,"{'a': 0.5, 'e': 0.99692045689691178}",30,0,-178.3956000303035,"{0: 20, 1: 1, 2: 4, 3: 2, 4: 3}",0
158,False,"{'a': 0.5, 'e': 0.99688112258245787}",30,0,-60.480181572785064,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
159,False,"{'a': 0.5, 'e': 0.99684153904772843}",20,0,-118.42228322711549,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
160,False,"{'a': 0.5, 'e': 0.99680170630261944}",20,0,-80.461636753815,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
161,False,"{'a': 0.5, 'e': 0.99676162435708904}",20,0,-124.26783837598391,"{0: 10, 1: 5, 2: 3, 3: 0, 4: 2}",0
162,False,"{'a': 0.5, 'e': 0.99672129322115766}",20,0,-111.75530599929787,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
163,False,"{'a': 0.5, 'e': 0.99668071290490834}",25,0,-23.029459580421705,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
164,False,"{'a': 0.5, 'e': 0.99663988341848586}",20,8,-26.505365890442295,"{0: 6, 1: 5, 2: 1, 3: 0, 4: 0}",1
165,False,"{'a': 0.5, 'e': 0.99659880477209772}",20,0,-122.33420846802865,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
166,False,"{'a': 0.5, 'e': 0.99655747697601371}",20,0,-64.7510684092259,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
167,False,"{'a': 0.5, 'e': 0.99651590004056556}",20,0,-111.1421941151359,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
168,False,"{'a': 0.5, 'e': 0.99647407397614751}",20,0,-69.0086236657936,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
169,False,"{'a': 0.5, 'e': 0.99643199879321631}",25,0,-143.00430413480518,"{0: 11, 1: 3, 2: 10, 3: 0, 4: 1}",0
170,False,"{'a': 0.5, 'e': 0.99638967450229043}",20,0,-14.320500760867878,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
171,False,"{'a': 0.5, 'e': 0.99634710111395119}",20,0,-65.12326478499197,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
172,False,"{'a': 0.5, 'e': 0.99630427863884197}",35,0,-87.07420914910013,"{0: 25, 1: 3, 2: 6, 3: 0, 4: 1}",0
173,False,"{'a': 0.5, 'e': 0.99626120708766819}",25,0,-54.394465443874466,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
174,False,"{'a': 0.5, 'e': 0.9962178864711978}",25,0,-143.98596596632854,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
175,False,"{'a': 0.5, 'e': 0.99617431680026103}",25,0,-78.28266574187919,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
176,False,"{'a': 0.5, 'e': 0.99613049808575016}",20,0,-129.4445983779527,"{0: 11, 1: 0, 2: 6, 3: 2, 4: 1}",0
177,False,"{'a': 0.5, 'e': 0.99608643033861999}",25,0,-56.66548809228937,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
178,False,"{'a': 0.5, 'e': 0.99604211356988748}",20,0,-28.50220860153844,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
179,False,"{'a': 0.5, 'e': 0.99599754779063177}",20,0,-51.25621295451007,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
180,False,"{'a': 0.5, 'e': 0.99595273301199427}",30,0,-237.3878241784334,"{0: 15, 1: 3, 2: 6, 3: 3, 4: 3}",0
181,False,"{'a': 0.5, 'e': 0.99590766924517871}",30,0,-242.39433429868384,"{0: 17, 1: 2, 2: 5, 3: 2, 4: 4}",0
182,False,"{'a': 0.5, 'e': 0.99586235650145094}",20,0,-234.48084647884045,"{0: 9, 1: 2, 2: 3, 3: 2, 4: 4}",0
183,False,"{'a': 0.5, 'e': 0.99581679479213936}",20,0,-111.53485180732756,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
